"SECONDS";"PID";"VALUE";"UNITS";
"39326.4068387";"Consumo médio de combustível (l/100km) (Hoje)";"10.090057495858922";"L/100km";
"39326.4068387";"Consumo médio de combustível (l/100km) (Semana)";"10.090057495858922";"L/100km";
"39326.4068387";"Consumo médio de combustível (l/100km) (total)";"10.090057495858922";"L/100km";
"39326.4068387";"Consumo médio de combustível (l/100km) 10 sec";"10.176390802213822";"L/100km";
"39326.4068387";"Potência instantânea do motor (baseado no consumo de combustível)";"8.355303395786093";"hp";
"39326.4068387";"Preço do combustível usado";"0.07549750625740854";"R$";
"39326.4068387";"Preço do combustível usado (Hoje)";"0.07548942";"R$";
"39326.4068387";"Preço do combustível usado (Semana)";"0.07548942";"R$";
"39326.4068387";"Preço do combustível usado (total)";"0.07548942";"R$";
"39326.4068387";"RPM do motor";"1211";"rpm";
"39326.4068387";"RPM do motor x1000";"1.2";"rpm";
"39326.6110062";"Aceleração";"-0.008552375700630128";"g";
"39326.6110062";"Consumo instantâneo de combustível (l/100km)";"9.707753224780372";"L/100km";
"39326.6110062";"Distância percorrida";"0.7454888999999997";"km";
"39326.6110062";"Distância percorrida (Hoje)";"0.74549";"km";
"39326.6110062";"Distância percorrida (Semana)";"0.74549";"km";
"39326.6110062";"Distância percorrida (total)";"0.74549";"km";
"39326.6110062";"Velocidade do veículo";"22";"km/h";
"39326.6110062";"Velocidade média";"21.716363021812988";"km/h";
"39326.7659659";"Espaço livre no tanque de combustível";"37.64705882352941";"L";
"39326.7659659";"Nível de combustível (%)";"24.705882352941178";"%";
"39326.7659659";"Nível de combustível (V)";"12.352941176470587";"L";
"39326.850736";"Boost calculado";"-0.56325";"bar";
"39326.850736";"Pressão absoluta do coletor de 
admissão";"45";"kPa";
"39326.9151022";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39327.0270984";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39327.0270984";"Posição da borboleta de admissão";"14.117647058823529";"%";
"39327.0957777";"Combustível usado";"0.07517820605060659";"L";
"39327.0957777";"Combustível usado (Hoje)";"0.07517";"L";
"39327.0957777";"Combustível usado (Semana)";"0.07517";"L";
"39327.0957777";"Combustível usado (total)";"0.07517";"L";
"39327.0957777";"Consumo instantâneo de combustível (l/h)";"2.240577706437988";"L/h";
"39327.0957777";"Consumo médio de combustível (l/100km)";"10.084416555445241";"L/100km";
"39327.0957777";"Consumo médio de combustível (l/100km) (Hoje)";"10.083300916175938";"L/100km";
"39327.0957777";"Consumo médio de combustível (l/100km) (Semana)";"10.083300916175938";"L/100km";
"39327.0957777";"Consumo médio de combustível (l/100km) (total)";"10.083300916175938";"L/100km";
"39327.0957777";"Consumo médio de combustível (l/100km) 10 sec";"10.160700690829836";"L/100km";
"39327.0957777";"Potência instantânea do motor (baseado no consumo de combustível)";"8.76558340237348";"hp";
"39327.0957777";"Preço do combustível usado";"0.07592998811111265";"R$";
"39327.0957777";"Preço do combustível usado (Hoje)";"0.0759217";"R$";
"39327.0957777";"Preço do combustível usado (Semana)";"0.0759217";"R$";
"39327.0957777";"Preço do combustível usado (total)";"0.0759217";"R$";
"39327.0957777";"RPM do motor";"1214";"rpm";
"39327.0957777";"RPM do motor x1000";"1.2";"rpm";
"39327.2798872";"Consumo instantâneo de combustível (l/100km)";"9.741642201904297";"L/100km";
"39327.2798872";"Distância percorrida";"0.7497684084166664";"km";
"39327.2798872";"Distância percorrida (Hoje)";"0.74977";"km";
"39327.2798872";"Distância percorrida (Semana)";"0.74977";"km";
"39327.2798872";"Distância percorrida (total)";"0.74977";"km";
"39327.2798872";"Velocidade do veículo";"23";"km/h";
"39327.2798872";"Velocidade média";"21.72328302973282";"km/h";
"39327.4076236";"Espaço livre no tanque de combustível";"37.64705882352941";"L";
"39327.4076236";"Nível de combustível (%)";"24.705882352941178";"%";
"39327.4076236";"Nível de combustível (V)";"12.352941176470587";"L";
"39327.4929994";"Boost calculado";"-0.55325";"bar";
"39327.4929994";"Pressão absoluta do coletor de 
admissão";"46";"kPa";
"39327.5418004";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39327.6402302";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39327.6402302";"Posição da borboleta de admissão";"14.509803921568627";"%";
"39327.706688";"Combustível usado";"0.07556544098635785";"L";
"39327.706688";"Combustível usado (Hoje)";"0.075557";"L";
"39327.706688";"Combustível usado (Semana)";"0.075557";"L";
"39327.706688";"Combustível usado (total)";"0.075557";"L";
"39327.706688";"Consumo instantâneo de combustível (l/h)";"2.282821803777017";"L/h";
"39327.706688";"Consumo médio de combustível (l/100km)";"10.07850426052682";"L/100km";
"39327.706688";"Consumo médio de combustível (l/100km) (Hoje)";"10.077357056163889";"L/100km";
"39327.706688";"Consumo médio de combustível (l/100km) (Semana)";"10.077357056163889";"L/100km";
"39327.706688";"Consumo médio de combustível (l/100km) (total)";"10.077357056163889";"L/100km";
"39327.706688";"Consumo médio de combustível (l/100km) 10 sec";"10.14677424396837";"L/100km";
"39327.706688";"Potência instantânea do motor (baseado no consumo de combustível)";"8.930850671354714";"hp";
"39327.706688";"Preço do combustível usado";"0.07632109539622144";"R$";
"39327.706688";"Preço do combustível usado (Hoje)";"0.07631257";"R$";
"39327.706688";"Preço do combustível usado (Semana)";"0.07631257";"R$";
"39327.706688";"Preço do combustível usado (total)";"0.07631257";"R$";
"39327.706688";"RPM do motor";"1210";"rpm";
"39327.706688";"RPM do motor x1000";"1.2";"rpm";
"39327.9526959";"Consumo instantâneo de combustível (l/100km)";"9.925312190334857";"L/100km";
"39327.9526959";"Distância percorrida";"0.754060774472222";"km";
"39327.9526959";"Distância percorrida (Hoje)";"0.754062";"km";
"39327.9526959";"Distância percorrida (Semana)";"0.754062";"km";
"39327.9526959";"Distância percorrida (total)";"0.754062";"km";
"39327.9526959";"Velocidade do veículo";"23";"km/h";
"39327.9526959";"Velocidade média";"21.73014928439593";"km/h";
"39328.1301393";"Espaço livre no tanque de combustível";"38.23529411764706";"L";
"39328.1301393";"Nível de combustível (%)";"23.529411764705884";"%";
"39328.1301393";"Nível de combustível (V)";"11.764705882352942";"L";
"39328.23337";"Boost calculado";"-0.56325";"bar";
"39328.23337";"Pressão absoluta do coletor de 
admissão";"45";"kPa";
"39328.2873695";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39328.4049706";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39328.4049706";"Posição da borboleta de admissão";"14.117647058823529";"%";
"39328.4834526";"Combustível usado";"0.07604981220017855";"L";
"39328.4834526";"Combustível usado (Hoje)";"0.076041";"L";
"39328.4834526";"Combustível usado (Semana)";"0.076041";"L";
"39328.4834526";"Combustível usado (total)";"0.076041";"L";
"39328.4834526";"Consumo instantâneo de combustível (l/h)";"2.244268938244311";"L/h";
"39328.4834526";"Consumo médio de combustível (l/100km)";"10.085369080948006";"L/100km";
"39328.4834526";"Consumo médio de combustível (l/100km) (Hoje)";"10.08418405913572";"L/100km";
"39328.4834526";"Consumo médio de combustível (l/100km) (Semana)";"10.08418405913572";"L/100km";
"39328.4834526";"Consumo médio de combustível (l/100km) (total)";"10.08418405913572";"L/100km";
"39328.4834526";"Consumo médio de combustível (l/100km) 10 sec";"10.134472662674439";"L/100km";
"39328.4834526";"Potência instantânea do motor (baseado no consumo de combustível)";"8.780024231701937";"hp";
"39328.4834526";"Preço do combustível usado";"0.07681031032218033";"R$";
"39328.4834526";"Preço do combustível usado (Hoje)";"0.07680141";"R$";
"39328.4834526";"Preço do combustível usado (Semana)";"0.07680141";"R$";
"39328.4834526";"Preço do combustível usado (total)";"0.07680141";"R$";
"39328.4834526";"RPM do motor";"1216";"rpm";
"39328.4834526";"RPM do motor x1000";"1.2";"rpm";
"39328.6849481";"Consumo instantâneo de combustível (l/100km)";"9.75769103584483";"L/100km";
"39328.6849481";"Distância percorrida";"0.7587382180277775";"km";
"39328.6849481";"Distância percorrida (Hoje)";"0.758739";"km";
"39328.6849481";"Distância percorrida (Semana)";"0.758739";"km";
"39328.6849481";"Distância percorrida (total)";"0.758739";"km";
"39328.6849481";"Velocidade do veículo";"23";"km/h";
"39328.6849481";"Velocidade média";"21.737547925820103";"km/h";
"39328.8223744";"Espaço livre no tanque de combustível";"39.01960784313725";"L";
"39328.8223744";"Nível de combustível (%)";"21.96078431372549";"%";
"39328.8223744";"Nível de combustível (V)";"10.980392156862745";"L";
"39328.9316945";"Boost calculado";"-0.56325";"bar";
"39328.9316945";"Pressão absoluta do coletor de 
admissão";"45";"kPa";
"39328.9950683";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39329.1124943";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39329.1124943";"Posição da borboleta de admissão";"14.509803921568627";"%";
"39329.1879221";"Combustível usado";"0.07649193211055545";"L";
"39329.1879221";"Combustível usado (Hoje)";"0.076483";"L";
"39329.1879221";"Combustível usado (Semana)";"0.076483";"L";
"39329.1879221";"Combustível usado (total)";"0.076483";"L";
"39329.1879221";"Consumo instantâneo de combustível (l/h)";"2.2590338654696027";"L/h";
"39329.1879221";"Consumo médio de combustível (l/100km)";"10.081465555983774";"L/100km";
"39329.1879221";"Consumo médio de combustível (l/100km) (Hoje)";"10.080277934836616";"L/100km";
"39329.1879221";"Consumo médio de combustível (l/100km) (Semana)";"10.080277934836616";"L/100km";
"39329.1879221";"Consumo médio de combustível (l/100km) (total)";"10.080277934836616";"L/100km";
"39329.1879221";"Consumo médio de combustível (l/100km) 10 sec";"10.12279297057493";"L/100km";
"39329.1879221";"Potência instantânea do motor (baseado no consumo de combustível)";"8.837787549015768";"hp";
"39329.1879221";"Preço do combustível usado";"0.07725685143166101";"R$";
"39329.1879221";"Preço do combustível usado (Hoje)";"0.07724782999999999";"R$";
"39329.1879221";"Preço do combustível usado (Semana)";"0.07724782999999999";"R$";
"39329.1879221";"Preço do combustível usado (total)";"0.07724782999999999";"R$";
"39329.1879221";"RPM do motor";"1224";"rpm";
"39329.1879221";"RPM do motor x1000";"1.2";"rpm";
"39329.4280456";"Aceleração";"0.010055042311619074";"g";
"39329.4280456";"Consumo instantâneo de combustível (l/100km)";"9.821886371606968";"L/100km";
"39329.4280456";"Distância percorrida";"0.7634867603333331";"km";
"39329.4280456";"Distância percorrida (Hoje)";"0.763488";"km";
"39329.4280456";"Distância percorrida (Semana)";"0.763488";"km";
"39329.4280456";"Distância percorrida (total)";"0.763488";"km";
"39329.4280456";"Velocidade do veículo";"23";"km/h";
"39329.4280456";"Velocidade média";"21.74497135731912";"km/h";
"39329.5641371";"Espaço livre no tanque de combustível";"40";"L";
"39329.5641371";"Nível de combustível (%)";"20";"%";
"39329.5641371";"Nível de combustível (V)";"10";"L";
"39329.6444762";"Boost calculado";"-0.56325";"bar";
"39329.6444762";"Pressão absoluta do coletor de 
admissão";"45";"kPa";
"39329.7835166";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39329.964082";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39329.964082";"Posição da borboleta de admissão";"14.117647058823529";"%";
"39330.0410776";"Combustível usado";"0.077030666795529";"L";
"39330.0410776";"Combustível usado (Hoje)";"0.077022";"L";
"39330.0410776";"Combustível usado (Semana)";"0.077022";"L";
"39330.0410776";"Combustível usado (total)";"0.077022";"L";
"39330.0410776";"Consumo instantâneo de combustível (l/h)";"2.273798792694895";"L/h";
"39330.0410776";"Consumo médio de combustível (l/100km)";"10.089325813835716";"L/100km";
"39330.0410776";"Consumo médio de combustível (l/100km) (Hoje)";"10.08817427385892";"L/100km";
"39330.0410776";"Consumo médio de combustível (l/100km) (Semana)";"10.08817427385892";"L/100km";
"39330.0410776";"Consumo médio de combustível (l/100km) (total)";"10.08817427385892";"L/100km";
"39330.0410776";"Consumo médio de combustível (l/100km) 10 sec";"10.114047734105977";"L/100km";
"39330.0410776";"Potência instantânea do motor (baseado no consumo de combustível)";"8.895550866329597";"hp";
"39330.0410776";"Preço do combustível usado";"0.07780097346348429";"R$";
"39330.0410776";"Preço do combustível usado (Hoje)";"0.07779222";"R$";
"39330.0410776";"Preço do combustível usado (Semana)";"0.07779222";"R$";
"39330.0410776";"Preço do combustível usado (total)";"0.07779222";"R$";
"39330.0410776";"RPM do motor";"1232";"rpm";
"39330.0410776";"RPM do motor x1000";"1.2";"rpm";
"39330.2391466";"Aceleração";"0";"g";
"39330.2391466";"Consumo instantâneo de combustível (l/100km)";"9.886081707369108";"L/100km";
"39330.2391466";"Distância percorrida";"0.7686675633611109";"km";
"39330.2391466";"Distância percorrida (Hoje)";"0.768669";"km";
"39330.2391466";"Distância percorrida (Semana)";"0.768669";"km";
"39330.2391466";"Distância percorrida (total)";"0.768669";"km";
"39330.2391466";"Velocidade do veículo";"23";"km/h";
"39330.2391466";"Velocidade média";"21.752971595562993";"km/h";
"39330.4033096";"Espaço livre no tanque de combustível";"38.82352941176471";"L";
"39330.4033096";"Nível de combustível (%)";"22.352941176470587";"%";
"39330.4033096";"Nível de combustível (V)";"11.176470588235293";"L";
"39330.5087394";"Boost calculado";"-0.56325";"bar";
"39330.5087394";"Pressão absoluta do coletor de 
admissão";"45";"kPa";
"39330.5634771";"Relação equivalente comandada de Comb./Ar";"14.63156736";"";
"39330.6802524";"Economizador de combustível (com base no estado do sistema de combustível e na posição do acelerador)";"1";"";
"39330.6802524";"Posição da borboleta de admissão";"14.509803921568627";"%";
"39330.7559203";"Combustível usado";"0.07747827227286992";"L";
"39330.7559203";"Combustível usado (Hoje)";"0.07747";"L";
"39330.7559203";"Combustível usado (Semana)";"0.07747";"L";
"39330.7559203";"Combustível usado (total)";"0.07747";"L";
"39330.7559203";"Consumo instantâneo de combustível (l/h)";"2.2534970177601186";"L/h";
"39330.7559203";"Consumo médio de combustível (l/100km)";"10.079555319608504";"L/100km";
"39330.7559203";"Consumo médio de combustível (l/100km) (Hoje)";"10.078460299556765";"L/100km";
"39330.7559203";"Consumo médio de combustível (l/100km) (Semana)";"10.078460299556765";"L/100km";
"39330.7559203";"Consumo médio de combustível (l/100km) (total)";"10.078460299556765";"L/100km";
"39330.7559203";"Consumo médio de combustível (l/100km) 10 sec";"10.1052056615753";"L/100km";
"39330.7559203";"Potência instantânea do motor (baseado no consumo de combustível)";"8.816126305023081";"hp";
"39330.7559203";"Preço do combustível usado";"0.07825305499559862";"R$";
"39330.7559203";"Preço do combustível usado (Hoje)";"0.0782447";"R$";
"39330.7559203";"Preço do combustível usado (Semana)";"0.0782447";"R$";
"39330.7559203";"Preço do combustível usado (total)";"0.0782447";"R$";
